scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
002084,016045,80084554,海鸥住工,装修装饰,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,40232378.87,1046918970.86,1014163814.62,0.0828547685187366,843822904.79,0.0967679157696528,31676396.5,126241577.06,-4231268.6,33914426.45,52010729.51,10622030.75,-,-,-,-,-,8104708.89,-,-,-,-,-,-,-,-,0.073079,-0.227276,0.013626,15666712.53,-0.5153539131,2018/8/16 17:09:12,843822904.79
002118,016024,80080328,紫鑫药业,医药制造,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,276825882.11,841128926.31,541518992.53,0.557876481457369,243576163.58,0.95968763117301,66088795.1,101614973.99,122145479.44,322795285.84,319912388.28,43136992.87,-,-,-,-,-,13323512.14,-,-,-,-,-,-,-,-,0.854697,1.368644,1.50876,267975730.24,1.8651031456,2018/8/16 19:27:13,243576163.58
300398,016041,80198669,飞凯材料,化工行业,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,155721414.82,742616309.66,568821291.32,1.57217448710655,386157623.86,1.64835824075097,48020306.66,118364377.07,9179855.25,179928676.04,182510336.32,24479372.91,-,-,-,-,-,7552139.04,-,-,-,-,-,-,-,-,1.982351,5.256367,5.424267,148268720.84,5.3050513655,2018/8/16 16:42:08,386157623.86
600249,016041,10001325,两面针,化工行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,-12122782.73,587567458.78,605909829.35,-0.227747820474705,471152756.62,-0.164869005393288,63140965.95,50877410.81,11027110.74,-15413220.21,-15213629.06,2590199.04,-,-,-,-,-,6508233.89,-,-,-,-,-,-,-,-,-0.183067,0.752983,0.794585,-16999304.97,0.7160589773,2018/8/16 15:53:14,471152756.62
300213,016015,80102271,佳讯飞鸿,通讯行业,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,49871640.53,488019547.08,446101075.22,0.354444344065918,314355673.36,0.562752486422431,55666531.17,83588534.02,813540.96,55131650.43,60458903.0,10008628.89,-,-,-,-,-,3443732.71,-,-,-,-,-,-,-,-,0.44212,2.072582,0.512826,45343475.85,1.5002586444,2018/8/16 20:09:15,314355673.36
300055,016048,80139913,万邦达,环保工程,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,156778907.11,642559218.82,484990699.95,-0.404704364962967,445948147.62,-0.411662204983089,10836038.15,64979668.42,-30879850.56,179510112.86,181565860.4,25456661.21,-,-,-,-,-,6487235.18,-,-,-,-,-,-,-,-,-0.381324,-0.241628,-0.237778,154408664.11,-0.2306011679,2018/8/16 19:27:13,445948147.62
000960,016032,10001212,锡业股份,有色金属,002,001,2,szzb,2018-08-17T00:00:00,2018-06-30T00:00:00,452307152.84,20063600820.8,19413830335.57,0.0705834783011483,18357064443.91,0.0700511362186356,83970294.55,464087075.64,401248069.89,736804051.52,709740833.24,117739223.32,-,-,-,-,-,110491733.54,-,-,-,-,-,-,-,-,0.073763,0.222833,0.26156,453817782.91,0.2791244852,2018/8/16 19:27:13,18357064443.91
603378,016041,80417344,亚士创能,化工行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,19279186.39,650785040.3,630995081.65,0.247437473531749,468400398.53,0.27378550063997,91812119.26,51869143.45,-533401.15,19523318.66,23191361.15,3912174.76,-,-,-,-,-,4686867.41,-,-,-,-,-,-,-,-,0.193376,-0.509053,-0.468665,16148107.53,-0.4922453965,2018/8/16 16:58:10,468400398.53
600368,016002,10000295,五洲交通,高速公路,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,240256109.26,834451173.59,555083569.39,0.0777400366981446,347446279.25,0.233155024634516,34122990.69,32957621.0,140099195.98,281001362.97,282375531.47,45943850.52,-,-,-,-,-,6089585.39,-,-,-,-,-,-,-,-,0.054201,0.016263,0.042945,231471076.45,0.0107305957,2018/8/16 16:39:34,347446279.25
000510,016041,10000852,金路集团,化工行业,002,001,2,szzb,2018-08-17T00:00:00,2018-06-30T00:00:00,73382238.79,994000341.53,919762617.54,0.154867736069531,819618694.83,0.17851793331982,6587595.95,72185021.33,10829515.14,75644836.76,75135769.06,1030923.79,-,-,-,-,-,8197049.14,-,-,-,-,-,-,-,-,0.211387,1.909352,1.027732,72153006.56,1.036418005,2018/8/16 16:02:10,819618694.83
603086,016050,80395986,先达股份,农药兽药,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,123108433.69,835921119.36,688886348.86,0.265443487607976,554095696.3,0.227628903451397,23847806.9,107328179.96,-4162618.46,153611109.53,153572493.98,30464060.29,-,-,-,-,-,2505530.75,-,-,-,-,-,-,-,-,0.369055,1.271462,1.272495,117677651.94,1.211729943,2018/8/16 16:25:10,554095696.3
600022,016033,10001389,山东钢铁,钢铁行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,1677982606.45,24877544358.27,23099416942.54,-0.00128177437043212,22153697014.45,0.0123115586079304,143879579.47,367132805.73,215494593.14,1813927091.35,1785012613.38,55704107.54,-,-,-,-,-,207699273.27,-,-,-,-,-,-,-,-,0.058951,2.540133,1.817366,1707751330.34,3.5563115848,2018/8/16 16:10:38,22153697014.45
600835,016043,10000784,上海机电,机械行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,653583366.04,10308432863.28,9206812522.09,0.0718948599421284,8246400053.15,0.0802635663893087,339030182.24,711397610.65,-139387543.87,1229896488.72,1217844251.47,127760607.8,-,-,-,-,-,53440398.83,-,-,-,-,-,-,-,-,0.072318,0.036347,0.036274,647894941.33,0.0586712919,2018/8/16 15:39:11,8246400053.15
300277,016057,80133645,海联讯,软件服务,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,-1681133.43,57077504.45,62880402.57,-0.257774902247338,42384103.0,-0.32291264214035,4425030.52,23714806.46,-6466790.15,-4468130.65,-4474796.96,458983.35,-,-,-,-,-,363805.08,-,-,-,-,-,-,-,-,-0.198608,0.621319,0.737784,-3090690.11,0.5172726956,2018/8/16 16:29:11,42384103.0
600312,016020,10000255,平高电气,输配电气,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,-130727623.37,2619987565.39,2764194555.88,-0.251001269710898,2321740231.45,-0.282756664719236,162366453.42,172711878.04,75219084.74,-128252978.37,-126657139.32,19503456.14,-,-,-,-,-,32156908.23,-,-,-,-,-,-,-,-,-0.363058,-1.292809,-1.373283,-136006802.71,-1.3921277767,2018/8/16 16:49:07,2321740231.45
603738,016022,80205603,泰晶科技,电子元件,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,26961562.54,328435065.93,287220756.25,0.707208314418263,244959686.74,0.781202640579982,5524327.48,24407634.01,5170030.09,42571083.83,43012965.41,10038730.07,-,-,-,-,-,2402874.63,-,-,-,-,-,-,-,-,0.57645,-0.032092,-0.101777,25504921.67,0.0265918825,2018/8/16 19:05:41,244959686.74
000006,016017,10000595,深振业A,房地产,002,001,2,szzb,2018-08-17T00:00:00,2018-06-30T00:00:00,415968682.59,1055586030.09,808293876.44,-0.468203784211378,643991415.25,-0.52030551720159,11854375.27,49156758.46,40122604.76,511411312.62,512405489.01,62953832.59,-,-,-,-,-,59756344.93,-,-,-,-,-,-,-,-,-0.435394,0.427825,0.666498,414578264.53,0.6606995298,2018/8/16 16:02:10,643991415.25
603200,016048,80305615,上海洗霸,环保工程,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,45572094.76,183476632.22,140152266.59,0.165762216062632,106346447.02,0.226689433402091,7344513.84,34069587.99,-9496553.8,48077523.01,53091773.83,7524021.71,-,-,-,-,-,1486247.87,-,-,-,-,-,-,-,-,0.238988,0.717605,0.597102,37527890.51,0.5421666868,2018/8/16 15:53:14,106346447.02
600868,016007,10000817,梅雁吉祥,电力行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,6766149.2,94346227.97,83838320.45,-0.210241731373477,63757324.82,-0.1109639161993,-,19653638.16,-1484029.88,10885639.93,10221824.93,1162506.55,-,-,-,-,-,3324137.34,-,-,-,-,-,-,-,-,-0.186667,-0.90756,-0.938374,3066926.75,-0.715119094,2018/8/16 15:37:07,63757324.82
603876,016032,80288013,鼎胜新材,有色金属,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,103403259.47,5119457744.6,4980018299.35,0.181385909384656,4665725421.9,0.189806934967191,128033546.25,65198180.64,79636835.85,130399125.05,130866261.97,25461298.39,-,-,-,-,-,17827963.35,-,-,-,-,-,-,-,-,0.181321,0.066636,0.091759,98197442.24,0.1643997911,2018/8/16 20:14:44,4665725421.9
002546,016020,80166519,新联电子,输配电气,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,65117422.74,284175187.7,258548692.23,0.182728434869124,185590898.2,0.177247143114875,14911833.33,51943694.01,362534.35,69807559.61,71508896.28,5369413.6,-,-,-,-,-,4050991.28,-,-,-,-,-,-,-,-,0.147606,0.258092,0.315236,28751265.16,0.0245307308,2018/8/16 15:54:10,185590898.2
601877,016020,80134602,正泰电器,输配电气,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,1782538245.83,11902315980.1,10292116970.31,0.201713841131917,8398244174.27,0.203624895189261,698070636.06,881813975.33,197043339.72,2092006428.28,2096749564.81,243826913.6,-,-,-,-,-,80032875.6,-,-,-,-,-,-,-,-,0.201595,0.399723,0.418705,1784522172.16,0.5209248813,2018/8/16 15:46:13,8398244174.27
601005,016033,80010235,重庆钢铁,钢铁行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,761960000.0,11092899000.0,10317347000.0,0.867564836730689,9344298000.0,1.11753580535971,41986000.0,731376000.0,147250000.0,783710000.0,762972000.0,885000.0,-,-,-,-,-,52437000.0,-,-,-,-,-,-,-,-,1.453244,1.784979,1.763118,736096000.0,1.7329173375,2018/8/16 18:52:11,9344298000.0
300655,016041,80476570,晶瑞股份,化工行业,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,23914446.11,366554786.09,346029999.52,0.558953507284841,264743771.72,0.496832213499578,25087293.14,42647570.57,8046829.15,26580423.54,28115944.49,3701528.74,-,-,-,-,-,2580746.65,-,-,-,-,-,-,-,-,0.503159,0.033027,0.671601,18582173.8,0.5465959633,2018/8/16 17:49:44,264743771.72
002561,016036,80135890,徐家汇,商业百货,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,123678968.08,1045182932.86,892911103.56,-0.0039334854092512,744506608.14,0.0023591180712269,48290249.24,86497181.38,-4710373.91,172517273.66,173372911.98,43416371.28,-,-,-,-,-,18327438.71,-,-,-,-,-,-,-,-,0.002498,0.075756,0.076125,108712555.34,0.0380306429,2018/8/16 15:41:12,744506608.14
002429,016019,80142844,兆驰股份,家电行业,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,240029885.15,5593341558.24,5522618262.01,0.562184181823295,5011217014.6,0.559769484002684,181371295.82,190075060.8,77585124.0,262834190.55,260836073.71,23583896.6,-,-,-,-,-,42515281.72,-,-,-,-,-,-,-,-,0.493346,-0.293467,-0.267748,176088115.41,-0.3699062364,2018/8/16 19:34:42,5011217014.6
600513,016024,10001265,联环药业,医药制造,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,38687697.83,463358800.05,416210646.31,0.629639580680272,163674949.04,0.550398237598693,201141720.19,46989353.43,-3490831.46,46935437.38,46935437.38,8225487.58,-,-,-,-,-,6373973.07,-,-,-,-,-,-,-,-,0.567092,0.088256,0.091139,38685776.83,0.0943041565,2018/8/16 17:06:08,163674949.04
002105,016060,80089023,信隆健康,文教休闲,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,3843961.08,674896629.96,681466186.37,-0.218887781106066,584511277.37,-0.232159691023877,26692960.31,49034959.3,10945106.89,-6369911.99,1481129.9,3941570.13,-,-,-,-,-,7357444.8,-,-,-,-,-,-,-,-,-0.258576,-1.17508,-0.876058,-3331585.8,-1.1206848383,2018/8/16 20:49:16,584511277.37
002020,016024,10001406,京新药业,医药制造,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,213071117.43,1408821727.66,1191354994.81,0.450113683740822,522058372.36,0.225537949481389,455180328.91,195786329.82,-537360.08,240200729.99,242694104.8,33548371.66,-,-,-,-,-,19710579.41,-,-,-,-,-,-,-,-,0.410848,0.244531,0.253397,191828974.9,0.2466921815,2018/8/16 17:30:42,522058372.36
300294,016024,80057308,博雅生物,医药制造,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,190963229.96,1092286202.46,866362574.18,1.33304706514036,433509010.66,1.48347267709968,319971056.18,85904650.93,2322026.87,224938481.95,238098108.28,39117184.87,-,-,-,-,-,11453340.71,-,-,-,-,-,-,-,-,1.021123,0.181616,0.21066,179119345.8,0.3195599293,2018/8/16 19:29:39,433509010.66
600845,016057,10000794,宝信软件,软件服务,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,295500334.18,2412763624.84,2084353195.75,0.153880506130146,1715192151.86,0.176523849271909,73334447.45,309733711.22,-7940993.71,342157060.29,345114238.68,29861817.59,-,-,-,-,-,9383227.67,-,-,-,-,-,-,-,-,0.179992,0.382095,0.444965,262382077.17,0.3961229315,2018/8/16 15:37:08,1715192151.86
000603,016032,10000940,盛达矿业,有色金属,002,001,2,szzb,2018-08-17T00:00:00,2018-06-30T00:00:00,116328642.02,508374775.36,310671157.08,1.24272322075931,267136837.97,1.47112081622456,1443949.25,30857602.15,-3946644.78,187199995.2,195104171.85,52415064.34,-,-,-,-,-,13437708.36,-,-,-,-,-,-,-,-,0.76708,0.074824,0.199319,118914853.32,0.7402130881,2018/8/16 19:43:41,267136837.97
300066,016021,80133721,三川智慧,仪器仪表,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,41692339.05,311073271.25,293297801.62,0.189137398003092,212318853.62,0.216011482744802,33856837.06,39730753.06,-5537847.5,40907242.91,46734889.05,4878973.06,-,-,-,-,-,4365201.05,-,-,-,-,-,-,-,-,0.165201,0.043358,-0.062203,37053016.35,0.1102501976,2018/8/16 15:43:11,212318853.62
600248,016023,10000203,延长化建,石油行业,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,64448636.19,1979773094.29,1903790264.45,0.178331223290202,1812111804.89,0.172003192756262,5281168.57,55456683.7,-5726233.53,77369506.34,77275193.16,12826556.97,-,-,-,-,-,6340580.89,-,-,-,-,-,-,-,-,0.192871,0.116542,0.038471,56317378.13,-0.0616579228,2018/8/16 15:37:07,1812111804.89
600761,016061,10000710,安徽合力,专用设备,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,341216976.15,5037655941.85,4641482155.15,0.222009881183234,4064212033.31,0.238448808277502,211847254.12,300335597.74,-11240001.56,454044454.06,453497041.48,68294892.78,-,-,-,-,-,40788291.13,-,-,-,-,-,-,-,-,0.231955,0.435146,0.524429,305628147.9,0.5052188107,2018/8/16 19:27:13,4064212033.31
300678,016057,80410733,中科信息,软件服务,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,12557909.04,91299456.71,82984168.99,0.0632480468953508,61350970.67,0.187655332055228,11374442.42,14551531.26,-2353361.1,11987458.36,14402298.38,1974516.25,-,-,-,-,-,500635.89,-,-,-,-,-,-,-,-,0.101563,0.338651,0.025302,10102498.51,0.4322974394,2018/8/16 17:53:40,61350970.67
002117,016025,80069638,东港股份,造纸印刷,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,132257981.9,837645929.15,688288443.67,0.141474602396673,512059431.35,0.182183905991871,65138261.04,93010208.28,-328906.45,159924927.6,160099447.66,27756295.45,-,-,-,-,-,11726241.25,-,-,-,-,-,-,-,-,0.162219,0.246738,0.324531,130828427.31,0.3639540725,2018/8/16 17:19:38,512059431.35
002915,016041,80542764,中欣氟材,化工行业,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,16046335.97,214766763.56,201936514.06,0.348897564136084,170910730.31,0.352800260427826,2851843.81,24707785.96,2692326.98,14474631.27,18089231.27,2042895.3,-,-,-,-,-,1976246.7,-,-,-,-,-,-,-,-,0.204326,-0.51205,-0.308363,11586550.49,-0.3376282541,2018/8/16 15:43:12,170910730.31
002423,016033,80101373,中原特钢,钢铁行业,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,-45597293.86,472780095.23,532352007.77,-0.129513766928503,441391398.06,-0.118934240954731,12357218.67,47965484.04,19028890.27,-55173728.29,-45597293.86,-,-,-,-,-,-,7467451.52,-,-,-,-,-,-,-,-,-0.070962,0.445885,0.541994,-59010054.44,0.4231780359,2018/8/16 17:20:40,441391398.06
002741,016041,80198795,光华科技,化工行业,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,88410178.53,778625109.21,690404449.2,0.325664340275747,584647175.57,0.362522370274004,44392682.24,52421982.42,4977244.9,101973494.43,102053814.56,16001535.88,-,-,-,-,-,3916498.32,-,-,-,-,-,-,-,-,0.379953,1.154222,0.861259,76651643.78,1.1003908325,2018/8/16 19:22:13,584647175.57
002383,016015,80139444,合众思壮,通讯行业,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,180236587.39,2407616216.56,2313713045.39,2.82560219810741,1876599072.98,4.61160022403042,69579770.85,248667442.54,84114571.36,167339814.28,165939604.12,-9625880.31,-,-,-,-,-,6833083.92,-,-,-,-,-,-,-,-,2.783399,4.437444,2.584003,156296845.58,2.3019070326,2018/8/16 17:04:12,1876599072.98
601016,016020,80153949,节能风电,输配电气,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,337855744.14,1213196617.54,797064314.05,0.193403166955436,524311508.12,0.207572860682805,-,52675414.28,212285176.73,446354502.3,449548193.77,62577377.63,-,-,-,-,-,7792214.92,-,-,-,-,-,-,-,-,0.305582,0.544693,0.471122,329403197.95,0.5032778903,2018/8/16 17:06:08,524311508.12
300569,016020,80374276,天能重工,输配电气,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,30599409.29,376938131.82,341893418.71,0.215908112923043,277062736.68,0.139298725772295,24355289.72,34893984.55,-1472872.92,35044713.11,35569147.34,2077687.45,-,-,-,-,-,2309593.85,-,-,-,-,-,-,-,-,0.104474,-0.416887,-0.396162,30454946.51,-0.3980384951,2018/8/16 17:53:06,277062736.68
600251,016009,10001277,冠农股份,农牧饲渔,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,97397381.03,1300216031.64,1338841217.73,0.657425535321205,1201130760.33,0.824148773133381,43801824.64,44128546.28,26228524.55,102729254.1,103763115.73,1093210.96,-,-,-,-,-,3960463.72,-,-,-,-,-,-,-,-,0.738139,0.424961,0.264036,92413775.35,0.3234872455,2018/8/16 18:15:41,1201130760.33
002114,016032,80089993,罗平锌电,有色金属,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,-80023061.44,592702497.0,656121049.17,0.341299853054785,526747142.07,0.244124103502338,9798848.68,74955910.84,5120150.24,-73164195.27,-73682795.99,6481754.88,-,-,-,-,-,12245964.15,-,-,-,-,-,-,-,-,0.159822,-6.001761,-11.264617,-75298281.09,-11.487866371,2018/8/16 20:28:40,526747142.07
002387,016022,80140174,维信诺,电子元件,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,16125069.24,475382455.39,1121910101.55,9.17794418189388,412842616.75,39.693493316075,15934742.28,308394670.67,353584562.71,83291265.41,83987890.61,47557898.16,-,-,-,-,-,22079510.22,-,-,-,-,-,-,-,-,37.786161,1.850145,1.164734,-395439676.14,-3.0362089868,2018/8/16 19:29:39,412842616.75
002876,016014,80437101,三利谱,电子信息,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,28365651.82,417321535.84,398866267.01,0.191729631375172,330972954.42,0.289398435160984,6170867.32,38634858.31,17844416.95,29910633.0,30303375.63,2133738.61,-,-,-,-,-,1503682.86,-,-,-,-,-,-,-,-,0.147397,0.030822,-0.073559,18523533.19,-0.2279022135,2018/8/16 17:23:40,330972954.42
300183,016014,80166377,东软载波,电子信息,002,001,2,cyb,2018-08-17T00:00:00,2018-06-30T00:00:00,87165817.97,405371864.44,364132394.85,0.218948175453884,206999369.08,0.287207045521902,37747367.47,130165365.61,-16621858.27,98413665.71,98395125.6,11229307.63,-,-,-,-,-,5641911.86,-,-,-,-,-,-,-,-,0.014755,-0.231875,-0.338207,67994463.97,-0.4479342376,2018/8/16 17:09:12,206999369.08
002609,016014,80161173,捷顺科技,电子信息,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,38786821.33,307608796.09,286064434.52,0.2201727585398,179821088.83,0.213571744552653,63811495.76,70321088.69,-23187567.88,40679745.61,47426737.83,7664109.18,-,-,-,-,-,3475076.76,-,-,-,-,-,-,-,-,0.058211,-0.381687,-0.315707,33695652.38,-0.3881669923,2018/8/16 17:54:06,179821088.83
002315,016014,80133514,焦点科技,电子信息,002,001,2,zxb,2018-08-17T00:00:00,2018-06-30T00:00:00,33653067.26,416756022.38,404900684.09,-0.345451705050112,127307360.4,-0.662022952317838,174881517.44,100977318.48,-301957.69,34121199.36,37790703.52,5556125.25,-,-,-,-,-,1609957.74,-,-,-,-,-,-,-,-,-0.342482,0.172082,0.01855,13545246.7,-0.1632857293,2018/8/16 16:52:12,127307360.4
603889,016010,80198706,新澳股份,纺织服装,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,117845200.88,1377357597.66,1234107785.77,0.181331868388851,1125337651.67,0.193551799756607,18548012.09,78541738.0,40963.06,143013665.23,143237828.98,24876993.12,-,-,-,-,-,4307419.52,-,-,-,-,-,-,-,-,0.155337,-0.033897,0.052912,117822350.14,0.0679179597,2018/8/16 15:58:37,1125337651.67
600971,016011,10001425,恒源煤电,煤炭采选,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,452661558.46,3147745596.27,2521217970.51,-0.0440200071483757,1912529655.6,-0.0960475815296544,43722271.7,413717438.22,59439938.65,634313450.48,630524302.74,176746321.51,-,-,-,-,-,91198970.85,-,-,-,-,-,-,-,-,-0.040983,-0.019819,-0.283047,454981486.79,-0.2855460193,2018/8/16 16:10:39,1912529655.6
000756,016024,10001060,新华制药,医药制造,002,001,2,szzb,2018-08-17T00:00:00,2018-06-30T00:00:00,123363815.34,2687680140.23,2528121668.33,0.112036114409326,1938956276.43,0.112282173339008,336144937.35,112700479.79,20038707.52,166133634.82,163340602.0,29495994.75,-,-,-,-,-,30449981.0,-,-,-,-,-,-,-,-,0.118341,0.111275,0.155363,120200530.53,0.3775232268,2018/8/16 16:26:37,1938956276.43
600306,016036,10000249,商业城,商业百货,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,-54383428.98,452277259.41,504279149.68,0.0371197855630108,376146309.97,0.0502227143876069,3150523.67,73390647.43,37431189.5,-51856480.22,-51642705.42,2726516.67,-,-,-,-,-,14160479.11,-,-,-,-,-,-,-,-,0.039886,-1.357824,-1.382253,-50757699.94,0.0396959351,2018/8/16 16:53:10,376146309.97
